IS242;Frango Inteiro com pele estufado com azeite e margarina;219;917;61;19.1;15.1;1.8;1.8;1.6;0;0;0;0.2;0.8;3.6;5.5;2.9;0.1;2.5;96;0.05;50;157;0.53;0.9;0.13;0.25;9;5.4;3.6;0.3;0.53;8;14;2.16;511;436;23;180;31;1.2;1
IS241;Frango Inteiro com pele estufado com margarina;217;909;61.2;19.1;14.9;1.8;1.8;1.6;0;0;0;0.2;0.8;3.9;4.9;2.9;0.1;2.5;99;0.06;60;157;0.58;1.1;0.11;0.25;9;5.4;3.6;0.3;0.53;8;14;2.19;526;436;23;180;32;1.2;1
IS243;Frango Inteiro com pele estufado. sem molho;233;975;56.1;28.8;13.1;0;0;0;0;0;0;0;0;3.1;4.3;2.7;0.1;2.3;138;0.02;20;0;0.61;0.01;0.1;0.4;12;6.4;5.4;0.49;0.64;0;7.5;1.76;270;254;15;197;28;1;1.3
IS244;Frango Inteiro com pele grelhado;239;1000;55.6;27.6;14.3;0;0;0;0;0;0;0;0;3.4;4.7;2.9;0.1;2.6;139;0.02;20;0;0.88;0.3;0.12;0.32;13;7.5;5.2;0.34;0.73;0;7.9;2.08;284;354;15;197;25;1.1;1.3
IS017;Frango Inteiro sem pele cru;110;459;74;22.9;2;0;0;0;0;0;0;0;0;0.5;0.7;0.4;0;0.4;87;0.01;10;0;0.2;0.2;0.14;0.19;12;8;4.3;0.37;0.72;0;11;1.03;77;379;12;204;27;0.9;1
IS246;Frango Inteiro sem pele cozido;169;707;61.5;32.8;4.2;0;0;0;0;0;0;0;0;1.1;1.5;0.9;0;0.9;117;0.007;7;0;0.21;0.2;0.1;0.27;13;6.8;6.1;0.44;0.49;0;9.5;1.46;243;307;15;199;25;1.2;1.4
IS248;Frango Inteiro sem pele estufado com azeite e margarina;128;534;70.1;21.2;4;1.7;1.8;1.5;0;0;0;0.2;0.7;1;1.9;0.7;0;0.7;80;0.04;40;147;0.19;0.7;0.12;0.17;10;6;4;0.31;0.52;7;15;2.17;488;466;23;195;33;1.2;1
IS247;Frango Inteiro sem pele estufado com margarina;125;525;69.9;21.2;3.8;1.7;1.7;1.5;0;0;0;0.2;0.7;1.4;1.3;0.7;0;0.7;83;0.04;40;147;0.22;0.7;0.12;0.17;10;6;4;0.31;0.52;7;15;2.19;502;466;23;195;33;1.2;1
IS249;Frango Inteiro sem pele estufado. sem molho;185;774;59.1;33.2;5.8;0;0;0;0;0;0;0;0;1.4;2;1.1;0;0.6;137;0.02;20;0;0.24;0.2;0.12;0.3;14;7.6;6.2;0.29;0.55;0;11;1.89;269;341;17;222;30;1.3;1.6
IS250;Frango Inteiro sem pele grelhado;168;703;61.6;31;4.9;0;0;0;0;0;0;0;0;1.3;1.6;0.9;0;0.9;117;0.01;10;0;0.2;0.2;0.14;0.23;15;8.8;6;0.4;0.63;0;9;2.19;281;407;16;219;30;1.2;1.3
IS010;Frango Peito com pele cru;176;738;65.7;24.1;8.9;0;0;0;0;0;0;0;0;2.1;2.9;1.6;0;1.6;85;0;0;0;0.6;0.14;0.14;0.14;13;8.9;4.5;0.51;0.37;0;11;0.8;72;321;19;200;17;1;0.8
IS266;Frango Peito com pele cozido;194;812;59.1;32.1;7.3;0;0;0;0;0;0;0;0;1.7;2.4;1.3;0;1.3;110;0;0;0;0.49;0.1;0.12;0.2;14;7.9;6;0.45;0.27;0;8.1;1.12;450;190;24;207;20;1.2;1.2
IS268;Frango Peito com pele estufado com azeite e margarina;186;777;63.2;22.1;10.1;1.7;1.7;1.5;0;0;0;0.2;0.7;2.4;3.7;1.7;0;1.7;78;0.03;30;147;0.59;0.8;0.12;0.14;11;6.7;4.1;0.43;0.23;9;20;1.96;484;414;29;191;24;1.3;0.8
IS267;Frango Peito com pele estufado com margarina;184;769;63.2;22.1;9.9;1.7;1.7;1.5;0;0;0;0.2;0.7;2.7;3.2;1.7;0.1;1.7;81;0.04;40;147;0.53;1;0.12;0.14;11;6.7;4.1;0.43;0.23;7;14;1.99;498;414;29;191;24;1.3;0.8
IS269;Frango Peito com pele estufado. sem molho;212;888;55.3;34.4;8.3;0;0;0;0;0;0;0;0;2;2.7;1.5;0;1.5;132;0;0;0;0.56;0.1;0.12;0.21;15;8.3;6.4;0.48;0.29;0;8.5;1.61;263;249;26;218;21;1.3;1.1
IS011;Frango Peito sem pele cru;108;451;73.8;24.1;1.2;0;0;0;0.2;0;0;0;0;0.3;0.4;0.2;0;0.2;70;0;0;0;0.1;0.13;0.14;0.14;16;11;4.5;0.49;0.37;0;13;0.8;60;370;5;220;29;0.5;0.8
IS270;Frango Peito sem pele cozido;148;619;63.1;34.5;1.1;0;0;0;0;0;0;0;0;0.3;0.4;0.2;0;0.2;94;0;0;0;0.21;0.1;0.1;0.2;15;9;6.4;0.34;0.25;0;12;1.26;233;299;6;215;29;0.7;1.2
IS272;Frango Peito sem pele estufado com azeite e margarina;122;509;70.8;21.6;3.2;1.7;1.7;1.5;0;0;0;0.2;0.7;0.8;1.6;0.5;0;0.4;63;0.03;30;143;0.18;0.6;0.12;0.12;12;7.6;4;0.38;0.26;7;16;1.91;460;445;16;203;34;0.8;0.8
IS271;Frango Peito sem pele estufado com margarina;120;501;70.9;21.6;3;1.7;1.7;1.5;0;0;0;0.2;0.7;1.2;1;0.5;0;0.4;66;0.03;30;143;0.23;0.8;0.12;0.12;12;7.7;4;0.38;0.26;7;16;1.93;473;445;16;203;34;0.8;0.8
IS273;Frango Peito sem pele estufado. sem molho;169;707;59.3;36.6;2.5;0;0;0;0;0;0;0;0;0.7;0.8;0.4;0;0.4;92;0;0;0;0.23;0.1;0.11;0.2;16;9.5;6.8;0.36;0.27;0;13;1.56;247;317;7;228;31;0.8;1.2
IS013;Frango. Pele crua;474;1981;42.3;9.7;48.3;0;0;0;0;0;0;0;0;11.4;16;10;0.2;8.7;135;0.064;64;0;1.9;0.15;0.04;0.44;3.6;2.7;0.9;0.08;1;0;4;0.41;50;130;8;91;9;0.6;0.7
IS012;Frango. Perna sem pele crua;111;466;74.3;22;2.6;0;0;0;0;0;0;0;0;0.6;0.9;0.5;0;0.5;100;0.02;20;0;0.2;0.17;0.14;0.22;10;5.9;4.1;0.28;1;0;9;1.21;90;386;18;192;26;1.2;1.1
IS262;Frango. Perna sem pele cozida;147;614;64.6;31.5;2.3;0;0;0;0;0;0;0;0;0.6;0.8;0.4;0;0.4;135;0.02;20;0;0.21;0.1;0.1;0.29;11;5;5.9;0.2;0.85;0;7.7;1.61;250;312;23;188;24;1.6;1.6
IS264;Frango. Perna sem pele estufada com azeite e margarina;122;510;71.9;19.3;4.3;1.6;1.6;1.4;0;0;0;0.2;0.7;1.1;1.9;0.7;0;0.6;87;0.04;40;140;0.18;0.6;0.11;0.2;7.9;4.3;3.6;0.24;0.68;7;13;2.2;472;446;26;174;31;1.4;1
IS263;Frango. Perna sem pele estufada com margarina;120;502;72;19.3;4.1;1.6;1.6;1.4;0;0;0;0.2;0.7;1.4;1.4;0.7;0;0.6;89;0.05;50;139;0.23;0.8;0.11;0.2;7.9;4.3;3.6;0.24;0.68;7;13;2.23;485;255;26;174;31;1.4;1
IS265;Frango. Perna sem pele estufada. sem molho;180;754;59.7;32.9;5.4;0;0;0;0;0;0;0;0;1.3;1.8;1;0;1;128;0.02;20;0;0.22;0.2;0.11;0.31;11;5.2;6.1;0.2;0.71;0;8;1.97;261;326;23;196;28;1.7;1.7
IS014;Frango (1/4 de Frango) Peito e asa com pele cru;196;820;66;20.4;12.7;0;0;0;0;0;0;0;0;3;4.2;2.6;0.1;2.3;89;0.02;20;0;0.61;0.1;0.12;0.22;12;8.2;3.6;0.37;0.6;0;11;0.8;61;314;7;186;24;0.6;0.8
IS251;Frango (1/4 de Frango) Peito e asa com pele cozido;202;843;61.2;27.2;10.3;0;0;0;0;0;0;0;0;2.4;3.4;2.1;0;1.9;132;0.02;20;0;0.49;0.06;0.09;0.31;12;7.3;5.1;0.33;0.44;0;8.2;1.32;344;186;9;193;27;0.7;1.2
IS253;Frango (1/4 de Frango) Peito e asa com pele estufado com azeite e margarina;199;833;65.2;18.5;13.2;1.7;1.7;1.5;0;0;0;0.2;0.7;3.1;4.8;2.5;0.1;2.2;81;0.04;40;146;0.47;0.8;0.11;0.21;9.5;6;3.5;0.33;0.37;7.2;14;1.94;467;402;18;176;30;0.9;0.8
IS252;Frango (1/4 de Frango) Peito e asa com pele estufado com margarina;197;826;65.8;18.5;13;1.7;1.7;1.5;0;0;0;0;0.7;3.5;4.3;2.5;0.1;2.2;83;0.05;50;146;0.52;0.9;0.11;0.21;9.5;6;3.5;0.33;0.37;7.2;14;1.96;481;402;18;176;30;0.9;0.8
IS254;Frango (1/4 de Frango) Peito e asa com pele estufado. sem molho;223;933;57.1;29.2;11.8;0;0;0;0;0;0;0;0;2.8;3.9;2.4;0.1;2.2;120;0.02;20;0;0.56;0.1;0.1;0.32;13;7.6;5.5;0.34;0.47;0;8.5;1.63;256;244;9;202;29;0.7;1.1
IS255;Frango (1/4 de Frango) Peito e asa com pele grelhado;235;985;55.3;28.7;13.4;0;0;0;0;0;0;0;0;3.2;4.4;2.7;0.1;2.4;108;0.02;20;0;0.84;0.1;0.1;0.31;15;9.2;5.4;0.31;0.54;0;9.2;1.99;273;395;10;208;27;0.8;1.1
IS015;Frango (1/4 de Frango) Perna com pele crua;195;817;67;19.1;13;0;0;0;0.6;0;0;0;0;3.1;4.3;2.7;0.1;2.3;108;0.03;30;0;0.59;0.2;0.12;0.27;8.6;5.2;3.4;0.23;1;0;7.8;1.03;81;327;16;169;22;1.1;1
IS261;Frango (1/4 de Frango) Perna com pele assada. sem molho;231;966;57.1;26.9;13.7;0;0;0;0;0;0;0;0;3.2;4.5;2.9;0.1;2.4;131;0.03;30;0;0.63;0.3;0.1;0.38;11;5.8;5;0.16;0.91;0;6.6;2.28;298;411;22;189;25;1.4;1.4
IS256;Frango (1/4 de Frango) Perna com pele cozida;197;826;62.3;25.5;10.6;0;0;0;0;0;0;0;0;2.5;3.5;2.2;0.1;1.9;139;0.03;30;0;0.71;0.3;0.099;0.4;9.4;4.6;4.8;0.21;0.74;0;5.9;1.53;256;194;20;175;23;1.3;1.5
IS257;Frango (1/4 de Frango) Perna com pele estufada com azeite e margarina;197;825;64.3;17.3;13.5;1.7;1.7;1.5;0;0;0;0.2;0.7;3.2;4.9;2.6;0.1;2.2;98;0.05;50;146;0.47;0.9;0.11;0.25;7.2;4;3.2;0.23;0.62;7.2;12;2.14;234;414;26;161;28;1.4;1
IS258;Frango (1/4 de Frango) Perna com pele estufada com margarina;196;819;65;17.3;13.3;1.7;1.8;1.5;0;0;0;0.2;0.7;3.6;4.3;2.6;0.1;2.2;100;0.06;60;146;0.52;1;0.11;0.25;7.2;4;3.2;0.23;0.62;7.2;12;2.16;498;414;26;161;28;1.4;1
IS259;Frango (1/4 de Frango) Perna com pele estufada. sem molho;215;898;59.4;26.9;11.9;0;0;0;0;0;0;0;0;2.8;4;2.5;0;2.1;140;0.03;30;0;0.58;0.2;0.09;0.39;9.8;4.8;5;0.21;0.76;0;6;1.83;264;250;20;181;26;1.4;1.4
IS260;Frango (1/4 de Frango) Perna com pele grelhada;231;966;57.1;26.9;13.7;0;0;0;0;0;0;0;0;3.2;4.5;2.9;0.1;2.4;131;0.03;30;0;0.63;0.3;0.1;0.38;11;5.8;5;0.16;0.91;0;6.6;2.28;298;411;22;189;25;1.4;1.4
IS277;Pato com pele cru;394;1648;48.4;12.3;38.3;0;0;0;0;0;0;0;0;9.7;16.9;4.3;0.2;3.7;74;0.051;51;0;1.4;0.02;0.17;0.36;6;3.7;2.3;0.26;2;0;10;0.95;68;200;10;130;15;1.9;1.3
IS280;Pato com pele assado. sem molho;347;1451;49;18.5;30.3;0;0;0;0;0;0;0;0;7.7;13.4;3.4;0.2;2.9;98;0.03;30;0;0.87;0;0.17;0.5;8.6;4.6;4;0.26;2.2;0;7.8;2.2;307;280;16;172;23;2.9;2
IS278;Pato sem pele cru;133;556;73.4;19.3;6.2;0;0;0;0;0;0;0;0;1.6;2.7;0.7;0;0.6;93;0.024;24;0;0.4;0.02;0.36;0.45;9.5;5.3;4.2;0.34;3;0;25;1.06;92;280;12;202;19;2.4;1.9
IS281;Pato sem pele assado com margarina;274;1146;46.7;35.4;14.7;0;0;0;0;0;0;0;0;4.4;6;1.6;0.1;1.4;145;0.06;60;0;0.75;0.7;0.54;0.84;16;8.9;7.6;0.41;5;0;28;3.23;667;514;23;340;39;4.5;3.6
IS279;Pato sem pele estufado com margarina;233;975;56.2;27.2;13.8;0;0;0;0;0;0;0;0.1;4.7;5.4;1.5;0.1;1.3;136;0.06;60;37;0.7;1.2;0.36;0.63;12;6;5.8;0.38;3;1.6;22;2.82;680;403;19;285;31;3.5;2.7
IS305;Perdiz crua;104;434;74;23;1.3;0;0;0;0;0;0;0;0;0.4;0.5;0.3;0;0.2;61;0;0;0;0.3;0;0.24;0.18;10;4.5;6;0.6;0.43;0;8;1.2;60;247;19;171;29;4.5;2.4
IS306;Perdiz estufada com margarina;205;859;60.4;24.6;11.2;0.7;0.7;0.4;0;0.5;0.2;0.1;0.3;5.1;2.8;2.8;0.1;2.5;66;0.08;80;61;0.27;0;0.2;0.21;10;3.8;6.4;0.53;0.33;2;7.1;2.8;553;306;27;189;38;5;2.6
IS285;Peru Inteiro com pele cru;137;573;72;20.5;6.1;0;0;0;0;0;0;0;0;2;2.4;1.5;0;1.5;78;0;0;0;0.3;0;0.07;0.14;11;8;3.8;0.6;2;0;17;1.15;49;270;18;210;19;2;1.6
IS282;Peru Peito com pele cru;134;562;71.1;23;4.7;0;0;0;0;0;0;0;0;1.5;1.9;1.2;0;0.8;68;0.007;7;0;0.3;0;0.07;0.1;12;7.4;4.3;0.52;1;0;7.4;1.2;64;330;7;200;30;0.7;0.6
IS287;Peru Peito com pele estufado com margarina;161;674;65.6;23;7.1;1.4;1.4;1.2;0;0;0;0.2;0.6;2.6;2.7;1.5;0.1;1.1;69;0.04;40;106;0.35;0.8;0.08;0.11;10;6;4.3;0.46;0.69;6;9.2;2.38;493;422;17;207;37;1;0.7
IS284;Peru Peito sem pele cru;105;441;74.2;23.4;1.3;0;0;0;0;0;0;0;0;0.3;0.4;0.2;0;0.2;57;0;0;0;0.3;0;0.06;0.12;12;7.9;4.4;0.58;1;0;8;1.1;63;353;8;210;32;0.7;0.6
IS288;Peru Peito sem pele assado com margarina;172;720;63.2;28.3;6.4;0.1;0.1;0.1;0.29;0;0;0;0;2.7;2;0.7;0.1;0.7;70;0.03;30;0;0.53;1.1;0.06;0.15;14;8.8;5.3;0.47;1.1;1.6;6.3;1.99;422;434;10;234;42;0.9;0.8
IS290;Peru Peito sem pele panado;226;944;53.9;25.5;9.9;8.4;9.2;0.3;0;0;8.1;0;0.4;1.5;2.4;5;0;5;107;0.03;30;0;0.41;0.16;0.05;0.18;12;6.7;5.1;0.39;1.2;0;8.1;1.92;248;349;20;220;34;1.2;0.9
IS283;Peru Perna com pele crua;148;621;71.6;18.9;8.1;0;0;0;0;0;0;0;0;2.6;3.2;2;0;1.5;86;0;0;0;0.4;0;0.08;0.19;8.5;5;3.5;0.32;2;0;22;1.17;83;287;16;190;20;1.6;2.9
IS289;Peru Perna com pele assada com margarina;209;874;61.3;23.9;12.6;0;0;0;0;0;0;0;0;4.4;4.8;2.8;0.1;2.1;99;0.016;16;0;0.52;0.5;0.08;0.25;10;5.9;4.5;0.27;2.3;0;17;2.23;487;366;21;221;29;2.1;3.8
IS286;Peru Perna com pele estufada com margarina;170;711;67;19.1;9.8;1.4;1.4;1.2;0;0;0;0.2;0.6;3.4;3.7;2.2;0.1;1.7;85;0.02;20;107;0.4;0.7;0.08;0.2;7.8;4.2;3.6;0.31;1.4;6;18;2.36;506;383;26;199;28;1.9;3
IS800;Abrótea crua;70;292;81.5;17.2;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0.001;1;0;0.4;0.038;0.034;0.027;3.8;0.56;3.2;0.064;0.44;0;12;1.1;63;358;11;229;28;0.2;0.5
IS801;Abrótea cozida;78;328;78.5;19.4;0.1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;26;0.001;1;0;0.4;0.041;0.031;0.023;4.1;0.47;3.6;0.054;0.4;0;12;2;355;364;13;274;36;0.2;0.6
IS811;Atum fresco cru;140;588;68.7;24.1;4.9;0;0;0;0;0;0;0;0;1.7;1.7;0.8;0;0.1;30;0.011;11;0;4.2;0.64;0.096;0.048;15;10;4.6;0.56;2.4;0;8.3;1.5;45;355;4;257;37;2.2;1.5
IS813;Atum fresco. bife cozinhado com azeite e com vinho;189;789;63.5;22.6;10.1;0.2;0.2;0.2;0.8;0.6;0;0;0;2.4;5.9;1.1;0;0.5;29;0.009;9;0;3.6;1.4;0.082;0.05;13;9.1;4.2;0.46;2.1;0;6.7;2.2;335;358;7;248;37;2.3;1.5
IS812;Atum fresco grelhado;166;694;62.8;28.4;5.8;0;0;0;0;0;0;0;0;2;2;1;0;0.1;35;0.012;12;0;4.7;0.8;0.095;0.054;16;11;5.3;0.56;2.7;0;8.2;2.2;301;375;5;287;41;2.3;1.9
IS814;Atum conserva em óleo;214;896;61;24.3;13;0;0;0;0;0;0;0;0;0.9;3.8;7.1;0.2;6.8;41;0.023;23;0;0.4;1.9;0.022;0.022;14;9.8;4.5;0.23;2.4;0;14;1.5;423;255;9;202;40;0.7;0.9
IS802;Bacalhau Fresco cru;76;317;80;17.8;0.5;0;0;0;0;0;0;0;0;0.1;0.1;0.2;0;0;44;0.007;7;0;1;0.6;0.06;0.04;5.6;2.3;3.3;0.21;1;0;10;1.4;65;362;15;200;26;0.3;0.5
IS803;Bacalhau Fresco cozido;84;350;78.1;19.1;0.8;0;0;0;0;0;0;0;0;0.1;0.1;0.3;0;0;50;0.01;10;0;1;0.7;0.05;0.05;5.9;2.3;3.6;0.17;0.9;0;10;2.2;337;347;14;225;31;0.3;0.6
IS804;Bacalhau Seco e salgado. demolhado cru;80;333;76.2;19;0.4;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0;0;52;0.004;4;0;4.5;0.28;0.047;0.068;4.3;0.76;3.5;0.072;0.95;0;8.1;3.4;1483;36;33;116;23;0.2;0.8
IS809;Bacalhau Seco e salgado. demolhado à Brás;159;666;70.6;9;10.1;7.9;8.6;0.8;0;0;7;0.1;0.8;1.5;3.8;4.2;0;4.1;80;0.029;29;0;1.6;4.4;0.11;0.1;3;0.86;2.1;0.24;0.44;6;22;1.6;492;221;26;85;15;0.5;0.6
IS810;Bacalhau Seco e salgado. demolhado à Gomes de Sá;136;569;71;6.7;6.3;13.1;14;1.5;0;0;11.4;0.2;1.4;1;4.6;0.6;0;0.4;39;0.014;14;0;0.96;1.2;0.13;0.062;2.4;1;1.4;0.26;0.26;7;17;1.5;526;280;23;68;16;0.4;0.5
IS807;Bacalhau Seco e salgado. demolhado assado no forno com azeite;131;547;69.3;20.7;5;0.8;0.8;0.6;0;0;0;0.2;0.3;0.8;3.6;0.5;0;0.3;56;0.004;4;0;0.4;0.9;0.071;0.075;4.2;0.96;3.2;0.11;0.7;1;11;3.2;1603;95;44;133;28;0.4;0.9
IS805;Bacalhau Seco e salgado. demolhado cozido;106;442;70;26.2;0.1;0;0;0;0;0;0;0;0;0;0;0.1;0;0;72;0.003;3;0;0.4;0.28;0.018;0.086;5.2;0.28;4.9;0.057;0.35;0;5.7;3.2;1228;21;46;103;31;0.6;1.1
IS808;Bacalhau Seco e salgado. demolhado filetes fritos;193;806;64.5;19.2;10.7;4.8;5.2;0.1;0;0;4.7;0;0.2;1.5;2.5;6;0;5.9;100;0.027;27;0;1.9;5.4;0.047;0.11;4.3;0.67;3.6;0.1;0.7;0;13;1.6;667;59;37;138;24;0.6;0.9
IS806;Bacalhau Seco e salgado. demolhado grelhado;123;513;63.6;30.2;0.2;0;0;0;0;0;0;0;0;0;0;0.1;0;0;79;0.001;1;0;0.4;0.34;0.048;0.056;6.1;0.48;5.6;0.047;0.6;0;9.9;4.9;1245;40;52;169;57;0.5;1.2
IS815;Cação cru;82;342;79;20;0.2;0;0;0;0;0;0;0;0;0;0;0.1;0;0;25;0.003;3;0;0.4;0.35;0.04;0.032;5.6;1.9;3.7;0.12;3.3;0;6.2;1.1;166;294;14;186;32;0.1;0.3
IS816;Cação frito;165;691;65.7;22.8;7;2.6;2.9;0.1;0;0;2.5;0;0.1;0.8;1.4;4.5;0;4.3;30;0.004;4;0;0.4;4.5;0.041;0.035;6.3;2;4.3;0.12;3.5;0;6.5;1.8;432;301;18;202;35;0.2;0.4
IS902;Cantarilho (Redfish) cru;100;420;77.3;18.6;2.9;0;0;0;0;0;0;0;0;0.5;0.9;0.5;0;0.4;42;0.02;20;0;2.3;1.2;0.13;0.09;6.3;2.8;3.5;0.18;2.3;0;6;1.2;78;305;15;201;29;0.6;0.6
IS904;Cantarilho (Redfish) assado com cebola. tomate. azeite e bacon;136;569;74.8;13.3;8.7;1.1;1.2;0.9;0;0;0.1;0.1;0.4;1.5;5.4;1;0;0.8;32;0.027;27;95;1.4;1.9;0.11;0.07;4.8;2.2;2.6;0.16;1.3;4;7.7;1.7;377;302;17;150;25;0.7;0.5
IS903;Cantarilho (Redfish) cozido;99;413;76.5;19.3;2.4;0;0;0;0;0;0;0;0;0.5;0.9;0.6;0;0.4;46;0.018;18;0;2.3;1.3;0.11;0.1;6.4;2.8;3.6;0.14;2;0;5.9;1.8;341;286;14;199;39;0.7;0.7
IS817;Carapau cru;105;439;75.6;19.7;2.9;0;0;0;0;0;0;0;0;0.7;0.8;0.9;0;0;36;0.015;15;0;4.1;0.37;0.15;0.15;8.7;5;3.7;0.36;5.7;0;15;1.4;80;403;69;263;33;1.2;1.2
IS819;Carapau frito;186;780;62.8;24;9.6;1;1.1;0;0;0;1;0;0;1.5;2.5;4.2;0;3;39;0.008;8;0;2.8;0.79;0.13;0.17;10;5.5;4.5;0.3;6.6;0;20;2.6;525;465;86;292;37;2;1.1
IS818;Carapau grelhado;138;580;67.5;26.3;3.7;0;0;0;0;0;0;0;0;0.9;1;1.1;0;0;48;0.021;21;0;3.5;0.18;0.14;0.16;11;5.9;4.9;0.34;6.4;0;24;2.3;454;468;61;285;35;2.1;0.9
IS820;Cavala crua;202;844;64.3;20.3;13.4;0;0;0;0;0;0;0;0;3.6;3.7;4.7;0.3;0.2;45;0.028;28;0;2.4;1.3;0.13;0.23;13;9;3.8;1;14;0;14;1.4;78;360;39;282;37;1.1;2.2
IS821;Cavala cozida;192;802;65.2;20.5;12.2;0;0;0;0;0;0;0;0;3.2;3.3;4.3;0.3;0.2;48;0.021;21;0;2.3;1.4;0.11;0.25;12;8.6;3.8;0.75;12;0;13;2.1;330;326;42;256;33;1;2.3
IS822;Cavala filetes. conserva em azeite;182;763;63.7;24;9.6;0;0;0;0;0;0;0;0;1.5;6;1.2;0.2;0.5;35;0.023;23;0;0.4;1.9;0.036;0.2;10;5.8;4.5;0.26;17;0;17;2.4;623;383;10;249;35;0.6;0.7
IS896;Cherne cru;132;552;74.4;17.9;6.7;0;0;0;0;0;0;0;0;2;2.2;0.9;0;0.1;47;0.055;55;0;6.6;2.6;0.035;0.03;5.1;1.8;3.3;0.24;0.7;0;6;1.2;108;290;8;165;27;0.4;0.7
IS897;Cherne cozido;124;520;73.7;18.9;5.4;0;0;0;0;0;0;0;0;1.6;1.7;0.9;0;0.1;52;0.043;43;0;5.1;2;0.029;0.023;4.9;1.4;3.5;0.19;0.62;0;4.7;2;375;242;9;156;26;0.3;0.8
IS898;Cherne grelhado;153;641;67.1;24.1;6.3;0;0;0;0;0;0;0;0;1.9;2.1;0.9;0;0.1;63;0.062;62;0;7.5;3;0.04;0.038;6.8;2.3;4.5;0.24;0.89;0;6.8;2.5;479;350;11;211;34;0.5;1
IS823;Chicharro cru;105;439;75.6;19.7;2.9;0;0;0;0;0;0;0;0;0.7;0.8;0.9;0;0;36;0.015;15;0;4.1;0.37;0.15;0.15;8.7;5;3.7;0.36;5.7;0;15;1.4;80;403;69;263;33;1.2;1.2
IS824;Chicharro cozido;111;466;73.5;21.1;3;0;0;0;0;0;0;0;0;0.7;0.8;0.9;0;0;41;0.015;15;0;4.2;0.42;0.13;0.12;8.1;3.9;4.2;0.28;5.1;0;12;2.3;352;341;78;252;31;1.1;1.4
IS825;Chicharro grelhado;138;580;67.5;26.3;3.7;0;0;0;0;0;0;0;0;0.9;1;1.1;0;0;48;0.021;21;0;3.5;0.18;0.14;0.16;11;5.9;4.9;0.34;6.4;0;24;2.3;454;468;61;285;35;2.1;0.9
IS826;Corvina crua;94;394;76.7;20.4;1.4;0;0;0;0;0;0;0;0;0.3;0.5;0.2;0;0;50;0.001;1;0;16;0.45;0.066;0.14;6.5;2.7;3.8;0.29;0.3;0;12;1.2;56;430;13;233;31;0.3;0.5
IS827;Corvina cozida;95;399;76;20.7;1.4;0;0;0;0;0;0;0;0;0.3;0.5;0.2;0;0;54;0.001;1;0;16;0.48;0.053;0.15;6.5;2.6;3.9;0.22;0.3;0;12;1.9;313;394;11;226;40;0.2;0.5
IS828;Dourada crua;167;699;68.9;19.7;9.8;0;0;0;0;0;0;0;0;2.1;3.6;2.8;0;0.5;51;0.011;11;0;12;0.82;0.2;0.078;8.8;5.1;3.7;0.36;4.8;0;24;1.4;59;383;15;252;28;0.4;0.8
IS829;Dourada cozida;196;819;65.2;20.8;12.5;0;0;0;0;0;0;0;0;2.4;3.7;4.1;0;0.5;116;0.012;12;0;8.4;0.32;0.23;0.11;6.8;2.9;3.9;0.27;4.2;0;25;1.5;168;367;30;290;34;0.8;0.7
IS830;Dourada grelhada;178;746;65.4;22.3;9.9;0;0;0;0;0;0;0;0;1.9;3.2;3.3;0;1;97;0.009;9;0;7.9;0.16;0.23;0.12;8.6;4.4;4.2;0.28;4.2;0;29;2.3;649;494;65;322;35;0.5;1
IS831;Enguia crua;303;1267;57.4;13.4;27.7;0;0;0;0;0;0;0;0;8.6;2.4;9.4;0;0.1;26;0.887;887;0;16;2.4;0.28;0.26;3.8;1.3;2.5;0.15;1.9;0;9.3;1.2;77;179;138;246;16;0.5;2.5
IS833;Enguia caldeirada;167;698;70.7;6.6;11.9;8.2;8.9;1.7;0;0;6.3;0.2;1.1;3.5;1.7;3.9;0;0.2;10;0.295;295;95;5.4;1.4;0.19;0.12;2.5;1.2;1.3;0.24;0.68;9;20;1.5;250;334;67;123;16;0.6;1.1
IS832;Enguia frita;267;1116;58.7;14.8;21.6;3.2;3.5;0.1;0;0;3.1;0;0.1;6.2;2.2;8.2;0;1.8;30;0.806;806;0;14;4.4;0.26;0.27;4.2;1.4;2.8;0.12;1.7;0;9.3;1.6;170;178;158;257;18;0.5;2.9
IS834;Espadarte cru;97;407;77.5;17.8;2.9;0;0;0;0;0;0;0;0;0.7;1.2;0.5;0;0;45;0;0;0;1.3;0.088;0.11;0.043;7.4;4.1;3.3;0.47;1.4;0;14;1.3;72;394;5;260;30;0.6;0.9
IS836;Espadarte bife cozinhado com azeite e com vinho;148;620;72.1;17.1;8.1;0.4;0.4;0.2;0.64;0.5;0.2;0;0;1.4;5.3;0.8;0;0.4;43;0;0;0;1.1;0.85;0.09;0.041;7.1;3.9;3.2;0.39;1.2;0;11;1.8;360;394;7;251;32;0.7;0.9
IS835;Espadarte grelhado;116;484;72.9;21.3;3.4;0;0;0;0;0;0;0;0;0.8;1.4;0.5;0;0;54;0;0;0;1.5;0.11;0.11;0.049;8.7;4.7;4;0.47;1.4;0;14;2.4;383;421;6;294;34;0.7;1.1
